InputIndex,Address to Validate,LOCALITY,Primary Address,Locality,Postcode,Local Government Name,LotNumber,PlanNumber,Longitude,Latitude,GeocodeType,Confidence,FullAddress,Complex-Building Name,Comment
1978,Tingira cres,SUNRISE BEACH,,,,,,,,,,,,,106 candidates address records found. 
1980,Old Maroochydore rd,KUNDA PARK,,,,,,,,,,,,,10 candidates address records found. 
1981,Sidoni st,TEWANTIN,,,,,,,,,,,,,19 candidates address records found. 
1982,Mahogany dr,MARCUS BEACH,,,,,,,,,,,,,64 candidates address records found. 
1985,17 Jull st,MARGATE,,,,,,,,,,,,,11 candidates address records found. 
1987,Hutchison st,REDCLIFFE,,,,,,,,,,,,,4 candidates address records found. 
1995,120 Flinders pde,NORTH LAKES,,,,,,,,,,,,,5 candidates address records found. 
1996,51 Endeavour espl,NEWPORT,,,,,,,,,,,,,2 candidates address records found. 
2004,Bird O Passage pde,SCARBOROUGH,,,,,,,,,,,,,6 candidates address records found. 
2009,26 (71),ROTHWELL,,,,,,,,,,,,,2 candidates address records found. 
2013,27-33 Boundary rd,NORTH LAKES,,,,,,,,,,,,,6 candidates address records found. 
2014,2 Sorrento st,MARGATE,,,,,,,,,,,,,8 candidates address records found. 
2016,Hornibrook espl (27),CLONTARF,,,,,,,,,,,,,200 candidates address records found. 
2017,86 Beeville rd,PETRIE,,,,,,,,,,,,,15 candidates address records found. 
2020,Dohles Rocks rd,GRIFFIN,,,,,,,,,,,,,59 candidates address records found. 
2021,Endeavour espl,NEWPORT,,,,,,,,,,,,,39 candidates address records found. 
2023,Margate pde,WOODY POINT,,,,,,,,,,,,,258 candidates address records found. 
2027,Alice st,DONNYBROOK,,,,,,,,,,,,,54 candidates address records found. 
2031,Ferny way,FERNY HILLS,,,,,,,,,,,,,98 candidates address records found. 
2034,Anzac ave (71),KALLANGUR,,,,,,,,,,,,,650 candidates address records found. 
2037,89 Oleander dr,BONGAREE,,,,,,,,,,,,,3 candidates address records found. 
2040,Plant st,DECEPTION BAY,,,,,,,,,,,,,9 candidates address records found. 
2041,1-3 Donowain dr,DECEPTION BAY,,,,,,,,,,,,,6 candidates address records found. 
2047,Walkers rd,MORAYFIELD,,,,,,,,,,,,,20 candidates address records found. 
2048,Weier Rd STP,MORAYFIELD,,,,,,,,,,,,,7 candidates address records found. 
2049,Beerburrum rd (60),CABOOLTURE,,,,,,,,,,,,,178 candidates address records found. 
2062,Fleet st,BURPENGARY EAST,,,,,,,,,,,,,54 candidates address records found. 
2071,19 Armitage st,BONGAREE,,,,,,,,,,,,,37 candidates address records found. 
2072,Beachmere rd,BEACHMERE,,,,,,,,,,,,,81 candidates address records found. 
2074,Morayfield rd (60),CABOOLTURE SOUTH,,,,,,,,,,,,,192 candidates address records found. 
2077,Old North rd,WARNER,,,,,,,,,,,,,21 candidates address records found. 
2080,8-10 Maud st,MAROOCHYDORE,,,,,,,,,,,,,2 candidates address records found. 
2082,Northern Corp Ctr,MAROOCHYDORE,,,,,,,,,,,,,55 candidates address records found. 
2086,Dixon st,STRATHPINE,,,,,,,,,,,,,184 candidates address records found. 
2093,Captain Cook pde,DECEPTION BAY,,,,,,,,,,,,,38 candidates address records found. 
2095,1-17 Andrew ave,DECEPTION BAY,,,,,,,,,,,,,Too Low confidence for auto-process records 
2105,26 Baynes st,MARGATE,,,,,,,,,,,,,2 candidates address records found. 
2107,8-12 Baynes st,MARGATE,,,,,,,,,,,,,9 candidates address records found. 
2109,Queen Of Colonies pde,MOFFAT BEACH,,,,,,,,,,,,,89 candidates address records found. 
2110,Gregory st,GOLDEN BEACH,,,,,,,,,,,,,32 candidates address records found. 
2114,41 King st,BUDERIM,,,,,,,,,,,,,90 candidates address records found. 
2118,Dalton dr,MAROOCHYDORE,,,,,,,,,,,,,150 candidates address records found. 
2132,53 Lawnton Pocket rd,LAWNTON,,,,,,,,,,,,,7 candidates address records found. 
2134,Sunderland dr,BELLARA,,,,,,,,,,,,,8 candidates address records found. 
2137,East st,CABOOLTURE,,,,,,,,,,,,,12 candidates address records found. 
2141,Anzac ave (71),NORTH LAKES,,,,,,,,,,,,,650 candidates address records found. 
2142,20 Old Dayboro rd,PETRIE,,,,,,,,,,,,,3 candidates address records found. 
2144,7 Spring st,SIPPY DOWNS,,,,,,,,,,,,,38 candidates address records found. 
2156,4 Maleny st,LANDSBOROUGH,,,,,,,,,,,,,3 candidates address records found. 
2157,44 Lawrence st,MOOLOOLABA,,,,,,,,,,,,,5 candidates address records found. 
2163,11 Hastings pl,BUDERIM,,,,,,,,,,,,,19 candidates address records found. 
2170,49 Enterprise st,KUNDA PARK,,,,,,,,,,,,,3 candidates address records found. 
2174,Perina st,WARANA,,,,,,,,,,,,,15 candidates address records found. 
2177,Talara st,CURRIMUNDI,,,,,,,,,,,,,32 candidates address records found. 
2181,Currawong cres,PEREGIAN BEACH,,,,,,,,,,,,,41 candidates address records found. 
2183,94 Dalton dr,MAROOCHYDORE,,,,,,,,,,,,,4 candidates address records found. 
2186,36-42 Junction dr,COOLUM BEACH,,,,,,,,,,,,,25 candidates address records found. 
2187,Owen Creek rd (25),FOREST GLEN,,,,,,,,,,,,,101 candidates address records found. 
2188,12 Thunderbird dr,BOKARINA,,,,,,,,,,,,,8 candidates address records found. 
2189,Peregian espl,PEREGIAN BEACH,,,,,,,,,,,,,69 candidates address records found. 
2190,Wagtail dr,PEREGIAN BEACH,,,,,,,,,,,,,24 candidates address records found. 
2192,6 Kingfisher dr,PEREGIAN BEACH,,,,,,,,,,,,,4 candidates address records found. 
2195,Nicklin way (6),MINYAMA,,,,,,,,,,,,,255 candidates address records found. 
2198,27 Hill st,CURRIMUNDI,,,,,,,,,,,,,2 candidates address records found. 
2206,Kensington dr,MINYAMA,,,,,,,,,,,,,14 candidates address records found. 
2216,Nojoor rd,TWIN WATERS,,,,,,,,,,,,,8 candidates address records found. 
2217,1 Tingira cres,SUNRISE BEACH,,,,,,,,,,,,,12 candidates address records found. 
2222,61 Kowonga st,PACIFIC PARADISE,,,,,,,,,,,,,4 candidates address records found. 
2223,Rex ter,MARCOOLA,,,,,,,,,,,,,37 candidates address records found. 
2224,80 Warran rd,YAROOMBA,,,,,,,,,,,,,3 candidates address records found. 
2229,Horse trl,POMONA,,,,,,,,,,,,,650 candidates address records found. 
2230,Elm st (6),COOROY,,,,,,,,,,,,,44 candidates address records found. 
2232,347 David Low way,PEREGIAN BEACH,,,,,,,,,,,,,4 candidates address records found. 
2233,Mudjimba espl,MUDJIMBA,,,,,,,,,,,,,314 candidates address records found. 
2240,Bli Bli rd (10),BLI BLI,,,,,,,,,,,,,124 candidates address records found. 
2243,68 Simpson st,BEERWAH,,,,,,,,,,,,,5 candidates address records found. 
2244,23 Beerwah pde,BEERWAH,,,,,,,,,,,,,2 candidates address records found. 
2245,Beerwah Marketplace acc,BEERWAH,,,,,,,,,,,,,95 candidates address records found. 
2248,Ash st,MALENY,,,,,,,,,,,,,19 candidates address records found. 
2251,10 Textile ave,WARANA,,,,,,,,,,,,,5 candidates address records found. 
2254,Sarena ct,SUNSHINE BEACH,,,,,,,,,,,,,40 candidates address records found. 
2255,17B Sarena ct,SUNSHINE BEACH,,,,,,,,,,,,,3 candidates address records found. 
2257,20 Lakeshore ave,BUDERIM,,,,,,,,,,,,,3 candidates address records found. 
2259,Ridgeview dr,PEREGIAN SPRINGS,,,,,,,,,,,,,46 candidates address records found. 
2267,34 Coolum ter,COOLUM BEACH,,,,,,,,,,,,,28 candidates address records found. 
2271,Gateway dr,NOOSAVILLE,,,,,,,,,,,,,111 candidates address records found. 
2275,1 Pacific blvd,BUDDINA,,,,,,,,,,,,,17 candidates address records found. 
2279,9 Dingle ave,CALOUNDRA,,,,,,,,,,,,,39 candidates address records found. 
2280,117 Pacific blvd,BUDDINA,,,,,,,,,,,,,3 candidates address records found. 
2282,Diddillibah rd,DIDDILLIBAH,,,,,,,,,,,,,162 candidates address records found. 
2284,2-4 Margaret st,PALMWOODS,,,,,,,,,,,,,11 candidates address records found. 
2285,Hill st,PALMWOODS,,,,,,,,,,,,,17 candidates address records found. 
2289,Landsborough pde,GOLDEN BEACH,,,,,,,,,,,,,544 candidates address records found. 
2294,81 Taylor ave,GOLDEN BEACH,,,,,,,,,,,,,2 candidates address records found. 
2302,William st,SHELLY BEACH,,,,,,,,,,,,,19 candidates address records found. 
2306,305 Morayfield rd (60),MORAYFIELD,,,,,,,,,,,,,4 candidates address records found. 
2307,23 Rowe st,CABOOLTURE,,,,,,,,,,,,,2 candidates address records found. 
2309,Boeing pl,CABOOLTURE,,,,,,,,,,,,,12 candidates address records found. 
2313,144 Flinders pde,NORTH LAKES,,,,,,,,,,,,,5 candidates address records found. 
2320,196 Bruce Highway Eastern Service rd,BURPENGARY EAST,,,,,,,,,,,,,2 candidates address records found. 
2322,194 Pumicestone rd,CABOOLTURE,,,,,,,,,,,,,3 candidates address records found. 
2323,Donnybrook rd,DONNYBROOK,,,,,,,,,,,,,24 candidates address records found. 
2326,Dickson rd,MORAYFIELD,,,,,,,,,,,,,20 candidates address records found. 
2328,Jack st,MORAYFIELD,,,,,,,,,,,,,72 candidates address records found. 
2334,130A Howard st,NAMBOUR,,,,,,,,,,,,,14 candidates address records found. 
2338,2 Robert st,KUNDA PARK,,,,,,,,,,,,,8 candidates address records found. 
2341,150-156 Yandina Coolum rd (11),COOLUM BEACH,,,,,,,,,,,,,9 candidates address records found. 
2342,47 Thomas rd,BLI BLI,,,,,,,,,,,,,13 candidates address records found. 
2344,4 Kelly ct,BUDERIM,,,,,,,,,,,,,4 candidates address records found. 
2345,Cornmeal pde,MAROOCHYDORE,,,,,,,,,,,,,4 candidates address records found. 
2346,Cotton Tree pde,MAROOCHYDORE,,,,,,,,,,,,,165 candidates address records found. 
2351,2-6 Bream st,MAROOCHYDORE,,,,,,,,,,,,,12 candidates address records found. 
2352,8 Project ave,NOOSAVILLE,,,,,,,,,,,,,6 candidates address records found. 
2354,89 Yandina Coolum rd (11),COOLUM BEACH,,,,,,,,,,,,,5 candidates address records found. 
2355,30 Burnett st,MOOLOOLABA,,,,,,,,,,,,,6 candidates address records found. 
2363,71 Clark rd,MORAYFIELD,,,,,,,,,,,,,4 candidates address records found. 
2364,51 Clark rd,MORAYFIELD,,,,,,,,,,,,,3 candidates address records found. 
2370,Service Centre acc,COOCHIN CREEK,,,,,,,,,,,,,194 candidates address records found. 
2378,Edgewater ct,MURRUMBA DOWNS,,,,,,,,,,,,,17 candidates address records found. 
2380,Thurlow st,MANGO HILL,,,,,,,,,,,,,15 candidates address records found. 
2382,640 Albany Creek rd,ALBANY CREEK,,,,,,,,,,,,,16 candidates address records found. 
2396,Pumicestone rd,ELIMBAH,,,,,,,,,,,,,2 candidates address records found. 
2408,Trafalgar dr,MORAYFIELD,,,,,,,,,,,,,38 candidates address records found. 
2409,58 Caboolture River rd,MORAYFIELD,,,,,,,,,,,,,139 candidates address records found. 
2411,101 Sutton st,REDCLIFFE,,,,,,,,,,,,,40 candidates address records found. 
2413,Wallin ave,DECEPTION BAY,,,,,,,,,,,,,23 candidates address records found. 
2414,44 Union st,DECEPTION BAY,,,,,,,,,,,,,10 candidates address records found. 
2418,Summer st,DECEPTION BAY,,,,,,,,,,,,,39 candidates address records found. 
2425,Union st,DECEPTION BAY,,,,,,,,,,,,,22 candidates address records found. 
2429,Belconnen cres,BRENDALE,,,,,,,,,,,,,64 candidates address records found. 
2437,3-5 William st,CABOOLTURE,,,,,,,,,,,,,7 candidates address records found. 
2441,Old Bay rd,DECEPTION BAY,,,,,,,,,,,,,66 candidates address records found. 
2452,Spring st,DECEPTION BAY,,,,,,,,,,,,,62 candidates address records found. 
2461,Bayview ter,DECEPTION BAY,,,,,,,,,,,,,85 candidates address records found. 
2464,Elliott st,CABOOLTURE,,,,,,,,,,,,,88 candidates address records found. 
2465,272 Dohles Rocks rd,MURRUMBA DOWNS,,,,,,,,,,,,,11 candidates address records found. 
2468,Malcolm st,BEACHMERE,,,,,,,,,,,,,11 candidates address records found. 
2469,Eumundi Noosa rd (12),DOONAN,,,,,,,,,,,,,70 candidates address records found. 
2471,Selkirk dr,NOOSAVILLE,,,,,,,,,,,,,37 candidates address records found. 
2473,25 Hilton espl,TEWANTIN,,,,,,,,,,,,,6 candidates address records found. 
2476,Cooroy Noosa rd,TEWANTIN,,,,,,,,,,,,,86 candidates address records found. 
2479,Noosa Springs dr,NOOSA HEADS,,,,,,,,,,,,,289 candidates address records found. 
2483,45 Pavilion st,POMONA,,,,,,,,,,,,,2 candidates address records found. 
2487,Eumundi Noosa rd,NOOSAVILLE,,,,,,,,,,,,,109 candidates address records found. 
2490,Diamond Jubilee way (North South Arterial rd),NORTH LAKES,,,,,,,,,,,,,126 candidates address records found. 
2491,293 Macdonnell rd,CLONTARF,,,,,,,,,,,,,5 candidates address records found. 
2493,20 Redcliffe Gardens dr,CLONTARF,,,,,,,,,,,,,5 candidates address records found. 
2494,280-316 Macdonnell rd,CLONTARF,,,,,,,,,,,,,2 candidates address records found. 
2498,Redondo st,NINGI,,,,,,,,,,,,,106 candidates address records found. 
2502,12 Duntroon st,BRENDALE,,,,,,,,,,,,,2 candidates address records found. 
2507,Old Dayboro rd,PETRIE,,,,,,,,,,,,,75 candidates address records found. 
2508,Picabeen ct,NORTH LAKES,,,,,,,,,,,,,12 candidates address records found. 
2511,Whitecedar cirt,NORTH LAKES,,,,,,,,,,,,,45 candidates address records found. 
2514,37 Benabrow ave,BELLARA,,,,,,,,,,,,,2 candidates address records found. 
2515,Old Gympie rd (72),DAKABIN,,,,,,,,,,,,,223 candidates address records found. 
2516,333 Macdonnell rd,CLONTARF,,,,,,,,,,,,,3 candidates address records found. 
2517,94 Lear Jet dr,CABOOLTURE,,,,,,,,,,,,,12 candidates address records found. 
2520,Cook ct,NORTH LAKES,,,,,,,,,,,,,43 candidates address records found. 
2525,Newspaper pl,MAROOCHYDORE,,,,,,,,,,,,,52 candidates address records found. 
2526,Caloundra Mooloolaba rd (Kawana Way Link rd),LITTLE MOUNTAIN,,,,,,,,,,,,,237 candidates address records found. 
2527,Bruce pde,GLASS HOUSE MOUNTAINS,,,,,,,,,,,,,21 candidates address records found. 
2530,Fullertons rd,GLASS HOUSE MOUNTAINS,,,,,,,,,,,,,16 candidates address records found. 
2535,Recreation dr,PALMVIEW,,,,,,,,,,,,,2 candidates address records found. 
2536,Bauer st,PALMVIEW,,,,,,,,,,,,,2 candidates address records found. 
2542,Glass House Mountains rd (24),GLASS HOUSE MOUNTAINS,,,,,,,,,,,,,14 candidates address records found. 
2543,730 Steve Irwin way (Glass House Mountains rd),GLASS HOUSE MOUNTAINS,,,,,,,,,,,,,2 candidates address records found. 
2544,Toorbul st,LANDSBOROUGH,,,,,,,,,,,,,18 candidates address records found. 
2545,Coronation ave,NAMBOUR,,,,,,,,,,,,,68 candidates address records found. 
2546,Menzies dr,PACIFIC PARADISE,,,,,,,,,,,,,48 candidates address records found. 
2550,3 Page st,KUNDA PARK,,,,,,,,,,,,,23 candidates address records found. 
2557,Aura blvd,BELLS CREEK,,,,,,,,,,,,,7 candidates address records found. 
2559,6 Bottlebrush ave,NOOSA HEADS,,,,,,,,,,,,,16 candidates address records found. 
2573,Corbould rd,COOLUM BEACH,,,,,,,,,,,,,46 candidates address records found. 
2575,Nicklin way (6),CURRIMUNDI,,,,,,,,,,,,,223 candidates address records found. 
2576,Laurel st,MALENY,,,,,,,,,,,,,10 candidates address records found. 
2580,62 Vickers st,BATTERY HILL,,,,,,,,,,,,,3 candidates address records found. 
2586,81 Vickers st,BATTERY HILL,,,,,,,,,,,,,3 candidates address records found. 
2587,Vickers st,BATTERY HILL,,,,,,,,,,,,,14 candidates address records found. 
2588,Sunshine mtwy (70),TANAWHA,,,,,,,,,,,,,4 candidates address records found. 
2593,31-35 Landsborough pde,GOLDEN BEACH,,,,,,,,,,,,,84 candidates address records found. 
2595,Bellara dr,CURRIMUNDI,,,,,,,,,,,,,28 candidates address records found. 
2597,Parklands blvd,LITTLE MOUNTAIN,,,,,,,,,,,,,55 candidates address records found. 
2604,55 Memorial ave,MAROOCHYDORE,,,,,,,,,,,,,4 candidates address records found. 
2607,Trilogy st,GLASS HOUSE MOUNTAINS,,,,,,,,,,,,,19 candidates address records found. 
2613,110 Delta st,GEEBUNG,,,,,,,,,,,,,27 candidates address records found. 
2624,Fleetwing ave,KIPPA-RING,,,,,,,,,,,,,27 candidates address records found. 
2625,Leisel dr,ROTHWELL,,,,,,,,,,,,,7 candidates address records found. 
2631,23-27 Donkin st,SCARBOROUGH,,,,,,,,,,,,,6 candidates address records found. 
2632,Flinders pde,SCARBOROUGH,,,,,,,,,,,,,121 candidates address records found. 
2634,29 Duffield rd,MARGATE,,,,,,,,,,,,,2 candidates address records found. 
2637,7 Keenan st,MARGATE,,,,,,,,,,,,,9 candidates address records found. 
2641,15 Connors st,PETRIE,,,,,,,,,,,,,2 candidates address records found. 
2642,9 Houghton st,PETRIE,,,,,,,,,,,,,64 candidates address records found. 
2644,48A Eatons Crossing rd (74),EATONS HILL,,,,,,,,,,,,,3 candidates address records found. 
2646,24 Silcock st,CLONTARF,,,,,,,,,,,,,2 candidates address records found. 
2648,Wills st,NORTH LAKES,,,,,,,,,,,,,23 candidates address records found. 
2651,2 Manley st,REDCLIFFE,,,,,,,,,,,,,11 candidates address records found. 
2653,Bingle st,KIPPA-RING,,,,,,,,,,,,,26 candidates address records found. 
2654,Duffield rd,MARGATE,,,,,,,,,,,,,276 candidates address records found. 
2655,44 Gayundah espl,WOODY POINT,,,,,,,,,,,,,21 candidates address records found. 
2657,King st,WOODY POINT,,,,,,,,,,,,,184 candidates address records found. 
2658,Baynes st,MARGATE,,,,,,,,,,,,,79 candidates address records found. 
2659,57 Margate pde,MARGATE,,,,,,,,,,,,,2 candidates address records found. 
2664,Miller st,KIPPA-RING,,,,,,,,,,,,,161 candidates address records found. 
2665,40 Ashmole rd,REDCLIFFE,,,,,,,,,,,,,2 candidates address records found. 
2666,18 Campbell st,SCARBOROUGH,,,,,,,,,,,,,3 candidates address records found. 
2667,21 Campbell st,SCARBOROUGH,,,,,,,,,,,,,2 candidates address records found. 
2669,North Lakes dr,NORTH LAKES,,,,,,,,,,,,,49 candidates address records found. 
2673,Burpengary rd,NARANGBA,,,,,,,,,,,,,40 candidates address records found. 
2679,44 Pownall cres,MARGATE,,,,,,,,,,,,,17 candidates address records found. 
2680,Victoria ave,WOODY POINT,,,,,,,,,,,,,110 candidates address records found. 
2685,3 Old Cobb And Co ln,YANDINA,,,,,,,,,,,,,6 candidates address records found. 
2690,Kikuyu rd,CHEVALLUM,,,,,,,,,,,,,16 candidates address records found. 
2699,1 Crank st,SUNSHINE BEACH,,,,,,,,,,,,,5 candidates address records found. 
2700,Pacific blvd,BUDDINA,,,,,,,,,,,,,307 candidates address records found. 
2707,18 The esplanade,CALOUNDRA,,,,,,,,,,,,,4 candidates address records found. 
2711,Happy Valley ln,CALOUNDRA,,,,,,,,,,,,,74 candidates address records found. 
2713,Orsova ter,CALOUNDRA,,,,,,,,,,,,,44 candidates address records found. 
2714,13 Osterley ave,CALOUNDRA,,,,,,,,,,,,,6 candidates address records found. 
2718,3 Maloja ave,CALOUNDRA,,,,,,,,,,,,,27 candidates address records found. 
2720,Esplanade headland,KINGS BEACH,,,,,,,,,,,,,2 candidates address records found. 
2722,3 Canberra ter,CALOUNDRA,,,,,,,,,,,,,13 candidates address records found. 
2723,68 Lower Gay ter,CALOUNDRA,,,,,,,,,,,,,10 candidates address records found. 
2728,Nutley st,CALOUNDRA,,,,,,,,,,,,,2 candidates address records found. 
2731,3 Edith st,CALOUNDRA,,,,,,,,,,,,,3 candidates address records found. 
2733,18 Orsova ter,CALOUNDRA,,,,,,,,,,,,,32 candidates address records found. 
2734,12 Burwah ter,CALOUNDRA,,,,,,,,,,,,,4 candidates address records found. 
2735,32 Esplanade headland,KINGS BEACH,,,,,,,,,,,,,80 candidates address records found. 
2737,28 Arthur st,CALOUNDRA,,,,,,,,,,,,,3 candidates address records found. 
2739,13 Wyreema ter,CALOUNDRA,,,,,,,,,,,,,3 candidates address records found. 
2741,28 Knox ave,CALOUNDRA,,,,,,,,,,,,,3 candidates address records found. 
2742,34-38 Canberra ter,CALOUNDRA,,,,,,,,,,,,,40 candidates address records found. 
2743,Ritchie ln,CALOUNDRA,,,,,,,,,,,,,650 candidates address records found. 
2745,20 The esplanade,CALOUNDRA,,,,,,,,,,,,,4 candidates address records found. 
2746,2 Knox ave,CALOUNDRA,,,,,,,,,,,,,19 candidates address records found. 
